,train_loss,val_loss
0,0.021725371134026318,0.0533373846815358
1,0.011072364755627185,0.02754291420622865
2,0.0065131958594894564,0.018442139643096208
3,0.004904746212233721,0.014235716071557786
4,0.004079949761651759,0.01139422572671686
5,0.0034293058697281854,0.011094672171379336
6,0.003143632951618905,0.009854760256611441
7,0.002793237140897503,0.008722385619824996
8,0.002724548435156354,0.008814065724628522
9,0.0025027952481814423,0.00857634782430506
10,0.002393048969973185,0.008072860544812486
11,0.0023648716576184572,0.006825840993822629
12,0.002116273814815759,0.006983380592986465
13,0.002080902476513277,0.007062484951993867
14,0.0019305166075914066,0.006133808135492669
15,0.001926606910026423,0.006103061146798708
16,0.0019481707364025526,0.006064410057489321
17,0.00180546878288112,0.00613410707453051
18,0.0018959189260249355,0.006263665446737474
19,0.0018299190753849903,0.005868287970918597
20,0.0017575635316155378,0.0057187480999835935
21,0.001746417929751482,0.0057921544652346345
22,0.0017208286666664217,0.005466829003160834
23,0.00169022693392486,0.006088511450128348
24,0.00163689751043881,0.005285236711562843
25,0.0015248796754653497,0.005109249213749544
26,0.0014791214199243446,0.004938656615862912
27,0.0015671438677791487,0.0050537572031910385
28,0.001444685341561929,0.00482291531577763
29,0.0014707501408042008,0.0047960748101160315
30,0.0013848875589742792,0.004724572144907406
31,0.001438293876554137,0.00505304129062385
32,0.00138309953643719,0.004795246586337976
33,0.0014431300772443456,0.004793739602700425
34,0.0013967636560131159,0.004507889255402639
35,0.0014016560773044825,0.004645891253575455
36,0.0013493905094309401,0.004255344107859612
37,0.001358215051822075,0.004617614386898967
38,0.0013103229071119791,0.003810124191513862
39,0.0011746422838755208,0.00466735237748276
40,0.001252333303315724,0.003936495887276506
41,0.0012571189006681247,0.004276110785542593
42,0.0011934534008344612,0.00393870287588414
43,0.0011642452323755747,0.0036941026444450766
44,0.0011190323139701403,0.003982191414059832
45,0.0012061854291800273,0.0038498868995314414
46,0.0011854444725053774,0.0038300159647219846
47,0.0012186448382080503,0.0036590308108454595
48,0.0011325385038586952,0.003511455914195027
49,0.001056691991962703,0.0036647389747332675
50,0.0010756352838646372,0.003457962883757266
51,0.0010927219548023074,0.003437109135094034
52,0.0010713744657972165,0.003707901373521868
53,0.001089595705230928,0.0032638049812499658
54,0.001039429872219106,0.003101482097669125
55,0.0009372904743385387,0.0031288484116231085
56,0.000977635359424391,0.003181029148559732
57,0.0010001391793504606,0.0032456872773700095
58,0.0009520744538498088,0.0031307233476054828
59,0.0009647076303439382,0.0031868038008810522
60,0.0009704575881341687,0.002881825650740171
61,0.0008950768894836726,0.0032050794756131105
62,0.00096004941245677,0.0030081093157682893
63,0.0009270990608836656,0.0027370414413317146
64,0.0008589833452214455,0.0029190881091814415
65,0.0009696092222875533,0.002693091208292391
66,0.0008298568700900811,0.0027395667189900642
67,0.0009166671284827625,0.002909127152440733
68,0.0009404310264323378,0.002378422028698507
69,0.0008561964842950078,0.002772487650826747
70,0.0008401067772262245,0.0027492234045663356
71,0.0008244006260217575,0.002590496621313677
72,0.0008209064022227726,0.0024078636195571327
73,0.0008383754832018347,0.002642290387120209
74,0.000814291176080112,0.0022907113505568778
75,0.0007771840990272976,0.0023997853913246534
76,0.0007693046645492911,0.0028929107835774237
77,0.0007854622690172782,0.0024540725035700687
78,0.0007675549117823978,0.0024995909552122182
79,0.0008037574829916519,0.0024855523896519806
80,0.0007712332388447678,0.0025028171615135526
81,0.0008670913729700744,0.0023840672989004358
82,0.0008094012623680529,0.002642096970982934
83,0.0007681469249363093,0.0022670248513809144
84,0.0007604684761353496,0.0022302553939581543
85,0.0007719254460109736,0.002231432170670262
86,0.0007418150504525968,0.002213194681833332
87,0.0007647769947104502,0.002143739391081682
88,0.0007754302750394846,0.00221894006948673
89,0.0006873330116591962,0.0021817280054799355
90,0.0007150732220953572,0.0020442031973952673
91,0.0006716511133775842,0.0022260931709174306
92,0.0007475607811962737,0.002236202072359807
93,0.0007124272741370893,0.001965567301376285
94,0.0007160319189731855,0.002243647250042544
95,0.0007272305420381334,0.0018532454616965485
96,0.0007174344383631272,0.0018905900410368006
97,0.000685052064634939,0.0021075257798268267
98,0.0007015296357184654,0.001923261176099979
99,0.0007145981463940643,0.0020211429596543786
100,0.0006656901483438237,0.002043687294304313
101,0.0006580915693238708,0.0017346945990267682
102,0.0006478472151239499,0.0018892463127983111
103,0.0006628799397234745,0.0016651962275798593
104,0.0006492918661262401,0.0019938802954979702
105,0.0006675093412341281,0.0019998974545959963
106,0.0006589290231495769,0.001962922497627882
107,0.0006603719277776241,0.0019758789293128887
108,0.0006397391420341548,0.0020454075347062224
109,0.0005881354539523009,0.0019301344091360163
110,0.0006214769884285015,0.0017609829749843872
111,0.0006700461833971217,0.001814639062815227
112,0.0006053358423710945,0.0018717482543418988
113,0.0006555402016640107,0.0018881379939332265
114,0.0006342080047951957,0.0019185781377313062
115,0.0006188145335273158,0.0016927521786261833
116,0.0005898874360135553,0.0017619355934212601
117,0.0006402810206201556,0.0017500390393159206
118,0.0006265068100533469,0.0016530379565413216
119,0.0005756350877482953,0.001744144902302746
120,0.0005938298739975779,0.001641347130304697
121,0.0005824788902754468,0.0016569974181522896
122,0.0005683840842710284,0.0015746950848227602
123,0.0005766726323698856,0.00170872612610073
124,0.0005937293540826215,0.0014429651765886732
125,0.0005834992936425358,0.001774590840419852
126,0.0005953854127572792,0.0015868379422871173
127,0.0005809343091868161,0.0019450596386923864
128,0.0005931888456483085,0.0015672180751965187
129,0.0005411455181496179,0.0016198404121849609
130,0.0005538904370265297,0.001507843905913782
131,0.0005531501663596151,0.0013440724704864631
132,0.0005149648822521369,0.0015202990065374899
133,0.0005153282280607732,0.0013512727436207634
134,0.0005544144864914217,0.001894427069593277
135,0.0005428915891885037,0.001684271312277775
136,0.0005490158526230272,0.0013294614336442372
137,0.0005414648622534956,0.0017185282716586294
138,0.000583232222132806,0.0015169094408019404
139,0.0005249072456523368,0.0014739646688540567
140,0.0005387019394527169,0.0014649661711623073
141,0.0005120649325019179,0.001404244758417444
142,0.0005705229581724036,0.0014336720088392219
143,0.0005382114663642504,0.0013281015893211224
144,0.0005384521938957334,0.0013354943565677872
145,0.0005354254790293804,0.0016582101618307892
146,0.0005466343062661337,0.0015912141704465884
147,0.0005414093485613826,0.0015642094547618128
148,0.000566065775543885,0.001735983073866173
149,0.0005219265949636727,0.0015622956795005478
150,0.0005468565474825448,0.0016993911928135784
151,0.0005238706890953092,0.0012761766623927194
152,0.00047513916832952867,0.0014110862340616667
153,0.0005160690023127358,0.0013579387679538474
154,0.0004971300117398281,0.0013230436211202701
155,0.0005117335785872663,0.001262833758058584
156,0.00048274998578297373,0.0012993085123058578
157,0.00046848493682932714,0.0014665131668053723
158,0.0005445342977017789,0.001570499973747104
159,0.0005397536027825543,0.0013310926627828534
160,0.0005063202404840572,0.001336260120477617
161,0.0005184849227051669,0.0016329168272008145
162,0.0005035501025244884,0.0014015064335592448
163,0.0004627306960892677,0.0012649570593569503
164,0.00047527022301156524,0.001384130923991845
165,0.0005081526849832313,0.0012023088491765887
166,0.00047508542174460754,0.0014250616833375608
167,0.0005042097457387209,0.001552871072253685
168,0.0005166546845234448,0.001345827727416999
169,0.000489754632622662,0.0013785769482925682
170,0.00048210939120989774,0.0014271146350959896
171,0.00047869771617641395,0.0012800059859079482
172,0.0004593961282091636,0.0016337474556227952
173,0.0006051945662675005,0.0019017029773991992
174,0.0005557059193566715,0.001347936023821303
175,0.0004788822194907458,0.0013013355903872012
176,0.0004645751715742781,0.0011473184668255275
177,0.00045443828726021175,0.0014077583340987034
178,0.0005008408175619085,0.0015014696416879793
179,0.000509944027275604,0.0011723777918450137
180,0.0004880589762875126,0.001198712238548327
181,0.00044380215298952494,0.0012492268464526439
182,0.00044107804929320414,0.0010996458860749701
183,0.00045293451796857596,0.0012862294806998394
184,0.0004911985357253657,0.0013180326145014196
185,0.000439252929432626,0.0011144201872019326
186,0.00045700031132381324,0.0011439722069797346
187,0.000464042775895397,0.0016959337795108057
188,0.0004632840060604396,0.0014896951095381215
189,0.0004532621002235955,0.0011051629145173208
190,0.00046942777541262784,0.0011942045997281271
191,0.0004713689031322629,0.0011559951768599086
192,0.0004543722915427297,0.0012045396176249934
193,0.00044600592600416,0.0011296007629551007
194,0.00046436107035264173,0.0010217309531326561
195,0.0004387250620106607,0.0011874136424288892
196,0.00046136396363952593,0.001249170850137623
197,0.0004458003563844076,0.0015519125126843213
198,0.0004731323776114029,0.001159633167187091
199,0.00045724609807365,0.0012259952589134973
